names,lat,lon,years,sea_level_change
HONOLULU,21.31,-157.87,2110,1008.0
HONOLULU,21.31,-157.87,2120,1150.0
HONOLULU,21.31,-157.87,2130,1285.0
HONOLULU,21.31,-157.87,2140,1415.0
HONOLULU,21.31,-157.87,2150,1538.0
BUENOS_AIRES,-34.6,-58.37,2020,42.0
BUENOS_AIRES,-34.6,-58.37,2030,87.0
BUENOS_AIRES,-34.6,-58.37,2040,142.0
BUENOS_AIRES,-34.6,-58.37,2050,217.0
BUENOS_AIRES,-34.6,-58.37,2060,292.0
BUENOS_AIRES,-34.6,-58.37,2070,383.0
BUENOS_AIRES,-34.6,-58.37,2080,484.0
BUENOS_AIRES,-34.6,-58.37,2090,606.0
BUENOS_AIRES,-34.6,-58.37,2100,728.0
BUENOS_AIRES,-34.6,-58.37,2110,839.0
BUENOS_AIRES,-34.6,-58.37,2120,963.0
BUENOS_AIRES,-34.6,-58.37,2130,1082.0
BUENOS_AIRES,-34.6,-58.37,2140,1196.0
BUENOS_AIRES,-34.6,-58.37,2150,1304.0
SAN_DIEGO,32.71,-117.17,2020,49.0
SAN_DIEGO,32.71,-117.17,2030,92.0
SAN_DIEGO,32.71,-117.17,2040,145.0
SAN_DIEGO,32.71,-117.17,2050,212.0
SAN_DIEGO,32.71,-117.17,2060,278.0
SAN_DIEGO,32.71,-117.17,2070,364.0
SAN_DIEGO,32.71,-117.17,2080,460.0
SAN_DIEGO,32.71,-117.17,2090,576.0
SAN_DIEGO,32.71,-117.17,2100,698.0
SAN_DIEGO,32.71,-117.17,2110,778.0
SAN_DIEGO,32.71,-117.17,2120,890.0
SAN_DIEGO,32.71,-117.17,2130,1000.0
SAN_DIEGO,32.71,-117.17,2140,1104.0
SAN_DIEGO,32.71,-117.17,2150,1204.0
OSHORO_I,43.22,140.87,2020,52.0
OSHORO_I,43.22,140.87,2030,102.0
OSHORO_I,43.22,140.87,2040,162.0
OSHORO_I,43.22,140.87,2050,240.0
OSHORO_I,43.22,140.87,2060,320.0
OSHORO_I,43.22,140.87,2070,422.0
OSHORO_I,43.22,140.87,2080,537.0
OSHORO_I,43.22,140.87,2090,674.0
OSHORO_I,43.22,140.87,2100,824.0
OSHORO_I,43.22,140.87,2110,924.0
OSHORO_I,43.22,140.87,2120,1054.0
OSHORO_I,43.22,140.87,2130,1182.0
OSHORO_I,43.22,140.87,2140,1303.0
OSHORO_I,43.22,140.87,2150,1420.0
GALVESTON_II,29.31,-94.79,2020,64.0
GALVESTON_II,29.31,-94.79,2030,122.0
GALVESTON_II,29.31,-94.79,2040,190.0
GALVESTON_II,29.31,-94.79,2050,270.0
GALVESTON_II,29.31,-94.79,2060,348.0
GALVESTON_II,29.31,-94.79,2070,446.0
GALVESTON_II,29.31,-94.79,2080,554.0
GALVESTON_II,29.31,-94.79,2090,675.0
GALVESTON_II,29.31,-94.79,2100,810.0
GALVESTON_II,29.31,-94.79,2110,902.0
GALVESTON_II,29.31,-94.79,2120,1026.0
GALVESTON_II,29.31,-94.79,2130,1148.0
GALVESTON_II,29.31,-94.79,2140,1262.0
GALVESTON_II,29.31,-94.79,2150,1370.0
LAGOS,37.1,-8.67,2020,64.0
LAGOS,37.1,-8.67,2030,116.0
LAGOS,37.1,-8.67,2040,178.0
LAGOS,37.1,-8.67,2050,255.0
LAGOS,37.1,-8.67,2060,334.0
LAGOS,37.1,-8.67,2070,429.0
LAGOS,37.1,-8.67,2080,536.0
LAGOS,37.1,-8.67,2090,659.0
LAGOS,37.1,-8.67,2100,793.0
LAGOS,37.1,-8.67,2110,875.0
LAGOS,37.1,-8.67,2120,995.0
LAGOS,37.1,-8.67,2130,1110.0
LAGOS,37.1,-8.67,2140,1221.0
LAGOS,37.1,-8.67,2150,1326.0
BALBOA,8.97,-79.57,2020,62.0
BALBOA,8.97,-79.57,2030,118.0
BALBOA,8.97,-79.57,2040,186.0
BALBOA,8.97,-79.57,2050,271.0
BALBOA,8.97,-79.57,2060,355.0
BALBOA,8.97,-79.57,2070,458.0
BALBOA,8.97,-79.57,2080,572.0
BALBOA,8.97,-79.57,2090,703.0
BALBOA,8.97,-79.57,2100,842.0
BALBOA,8.97,-79.57,2110,946.0
BALBOA,8.97,-79.57,2120,1080.0
BALBOA,8.97,-79.57,2130,1208.0
BALBOA,8.97,-79.57,2140,1328.0
BALBOA,8.97,-79.57,2150,1445.0
KOTKA,60.45,26.95,2020,73.0
KOTKA,60.45,26.95,2030,131.0
KOTKA,60.45,26.95,2040,200.0
KOTKA,60.45,26.95,2050,271.0
KOTKA,60.45,26.95,2060,350.0
KOTKA,60.45,26.95,2070,444.0
KOTKA,60.45,26.95,2080,550.0
KOTKA,60.45,26.95,2090,670.0
KOTKA,60.45,26.95,2100,802.0
KOTKA,60.45,26.95,2110,862.0
KOTKA,60.45,26.95,2120,974.0
KOTKA,60.45,26.95,2130,1084.0
KOTKA,60.45,26.95,2140,1191.0
KOTKA,60.45,26.95,2150,1295.0
TOFINO,49.15,-125.92,2020,38.0
TOFINO,49.15,-125.92,2030,66.0
TOFINO,49.15,-125.92,2040,108.0
TOFINO,49.15,-125.92,2050,165.0
TOFINO,49.15,-125.92,2060,227.0
TOFINO,49.15,-125.92,2070,302.0
TOFINO,49.15,-125.92,2080,394.0
TOFINO,49.15,-125.92,2090,501.0
TOFINO,49.15,-125.92,2100,614.0
TOFINO,49.15,-125.92,2110,678.0
TOFINO,49.15,-125.92,2120,778.0
TOFINO,49.15,-125.92,2130,876.0
TOFINO,49.15,-125.92,2140,971.0
TOFINO,49.15,-125.92,2150,1064.0
VICTORIA,48.42,-123.37,2020,40.0
VICTORIA,48.42,-123.37,2030,70.0
VICTORIA,48.42,-123.37,2040,113.0
VICTORIA,48.42,-123.37,2050,172.0
VICTORIA,48.42,-123.37,2060,234.0
VICTORIA,48.42,-123.37,2070,310.0
VICTORIA,48.42,-123.37,2080,402.0
VICTORIA,48.42,-123.37,2090,510.0
VICTORIA,48.42,-123.37,2100,620.0
VICTORIA,48.42,-123.37,2110,685.0
VICTORIA,48.42,-123.37,2120,786.0
VICTORIA,48.42,-123.37,2130,884.0
VICTORIA,48.42,-123.37,2140,978.0
VICTORIA,48.42,-123.37,2150,1070.0
PRINCE_RUPERT,54.32,-130.33,2020,43.0
PRINCE_RUPERT,54.32,-130.33,2030,76.0
PRINCE_RUPERT,54.32,-130.33,2040,120.0
PRINCE_RUPERT,54.32,-130.33,2050,179.0
PRINCE_RUPERT,54.32,-130.33,2060,240.0
PRINCE_RUPERT,54.32,-130.33,2070,314.0
PRINCE_RUPERT,54.32,-130.33,2080,404.0
PRINCE_RUPERT,54.32,-130.33,2090,506.0
PRINCE_RUPERT,54.32,-130.33,2100,618.0
PRINCE_RUPERT,54.32,-130.33,2110,676.0
PRINCE_RUPERT,54.32,-130.33,2120,772.0
PRINCE_RUPERT,54.32,-130.33,2130,865.0
PRINCE_RUPERT,54.32,-130.33,2140,956.0
PRINCE_RUPERT,54.32,-130.33,2150,1044.0
VENEZIA,45.43,12.33,2020,55.0
VENEZIA,45.43,12.33,2030,99.0
VENEZIA,45.43,12.33,2040,150.0
VENEZIA,45.43,12.33,2050,216.0
VENEZIA,45.43,12.33,2060,284.0
VENEZIA,45.43,12.33,2070,362.0
VENEZIA,45.43,12.33,2080,452.0
VENEZIA,45.43,12.33,2090,562.0
VENEZIA,45.43,12.33,2100,687.0
VENEZIA,45.43,12.33,2110,754.0
VENEZIA,45.43,12.33,2120,861.0
VENEZIA,45.43,12.33,2130,965.0
VENEZIA,45.43,12.33,2140,1064.0
VENEZIA,45.43,12.33,2150,1160.0
CRISTOBAL,9.35,-79.92,2020,65.0
CRISTOBAL,9.35,-79.92,2030,123.0
CRISTOBAL,9.35,-79.92,2040,194.0
CRISTOBAL,9.35,-79.92,2050,279.0
CRISTOBAL,9.35,-79.92,2060,364.0
CRISTOBAL,9.35,-79.92,2070,469.0
CRISTOBAL,9.35,-79.92,2080,584.0
CRISTOBAL,9.35,-79.92,2090,717.0
CRISTOBAL,9.35,-79.92,2100,858.0
CRISTOBAL,9.35,-79.92,2110,963.0
CRISTOBAL,9.35,-79.92,2120,1098.0
CRISTOBAL,9.35,-79.92,2130,1228.0
CRISTOBAL,9.35,-79.92,2140,1350.0
CRISTOBAL,9.35,-79.92,2150,1466.0
MANTYLUOTO,61.59,21.46,2020,71.0
MANTYLUOTO,61.59,21.46,2030,128.0
MANTYLUOTO,61.59,21.46,2040,196.0
MANTYLUOTO,61.59,21.46,2050,266.0
MANTYLUOTO,61.59,21.46,2060,343.0
MANTYLUOTO,61.59,21.46,2070,436.0
MANTYLUOTO,61.59,21.46,2080,537.0
MANTYLUOTO,61.59,21.46,2090,653.0
MANTYLUOTO,61.59,21.46,2100,780.0
MANTYLUOTO,61.59,21.46,2110,833.0
MANTYLUOTO,61.59,21.46,2120,940.0
MANTYLUOTO,61.59,21.46,2130,1046.0
MANTYLUOTO,61.59,21.46,2140,1149.0
MANTYLUOTO,61.59,21.46,2150,1250.0
QUEBEC,46.83,-71.17,2020,23.0
QUEBEC,46.83,-71.17,2030,38.0
QUEBEC,46.83,-71.17,2040,54.0
QUEBEC,46.83,-71.17,2050,69.0
QUEBEC,46.83,-71.17,2060,84.0
QUEBEC,46.83,-71.17,2070,99.0
QUEBEC,46.83,-71.17,2080,115.0
QUEBEC,46.83,-71.17,2090,130.0
QUEBEC,46.83,-71.17,2100,145.0
QUEBEC,46.83,-71.17,2110,161.0
QUEBEC,46.83,-71.17,2120,176.0
QUEBEC,46.83,-71.17,2130,191.0
QUEBEC,46.83,-71.17,2140,207.0
QUEBEC,46.83,-71.17,2150,222.0
KO_LAK,11.8,99.82,2020,49.0
KO_LAK,11.8,99.82,2030,100.0
KO_LAK,11.8,99.82,2040,162.0
KO_LAK,11.8,99.82,2050,236.0
KO_LAK,11.8,99.82,2060,309.0
KO_LAK,11.8,99.82,2070,406.0
KO_LAK,11.8,99.82,2080,516.0
KO_LAK,11.8,99.82,2090,644.0
KO_LAK,11.8,99.82,2100,794.0
KO_LAK,11.8,99.82,2110,892.0
KO_LAK,11.8,99.82,2120,1022.0
KO_LAK,11.8,99.82,2130,1146.0
KO_LAK,11.8,99.82,2140,1265.0
KO_LAK,11.8,99.82,2150,1378.0
VANCOUVER,49.28,-123.12,2020,34.0
VANCOUVER,49.28,-123.12,2030,58.0
VANCOUVER,49.28,-123.12,2040,96.0
VANCOUVER,49.28,-123.12,2050,148.0
VANCOUVER,49.28,-123.12,2060,208.0
VANCOUVER,49.28,-123.12,2070,278.0
VANCOUVER,49.28,-123.12,2080,368.0
VANCOUVER,49.28,-123.12,2090,472.0
VANCOUVER,49.28,-123.12,2100,580.0
VANCOUVER,49.28,-123.12,2110,640.0
VANCOUVER,49.28,-123.12,2120,737.0
VANCOUVER,49.28,-123.12,2130,832.0
VANCOUVER,49.28,-123.12,2140,924.0
VANCOUVER,49.28,-123.12,2150,1014.0
HARRINGTON_HBR,50.5,-59.48,2020,77.0
HARRINGTON_HBR,50.5,-59.48,2030,142.0
HARRINGTON_HBR,50.5,-59.48,2040,218.0
HARRINGTON_HBR,50.5,-59.48,2050,304.0
HARRINGTON_HBR,50.5,-59.48,2060,392.0
HARRINGTON_HBR,50.5,-59.48,2070,494.0
HARRINGTON_HBR,50.5,-59.48,2080,608.0
HARRINGTON_HBR,50.5,-59.48,2090,730.0
HARRINGTON_HBR,50.5,-59.48,2100,858.0
HARRINGTON_HBR,50.5,-59.48,2110,925.0
HARRINGTON_HBR,50.5,-59.48,2120,1038.0
HARRINGTON_HBR,50.5,-59.48,2130,1148.0
HARRINGTON_HBR,50.5,-59.48,2140,1255.0
HARRINGTON_HBR,50.5,-59.48,2150,1358.0
SMOGEN,58.35,11.22,2020,72.0
SMOGEN,58.35,11.22,2030,125.0
SMOGEN,58.35,11.22,2040,189.0
SMOGEN,58.35,11.22,2050,264.0
SMOGEN,58.35,11.22,2060,339.0
SMOGEN,58.35,11.22,2070,428.0
SMOGEN,58.35,11.22,2080,529.0
SMOGEN,58.35,11.22,2090,643.0
SMOGEN,58.35,11.22,2100,774.0
SMOGEN,58.35,11.22,2110,830.0
SMOGEN,58.35,11.22,2120,937.0
SMOGEN,58.35,11.22,2130,1042.0
SMOGEN,58.35,11.22,2140,1145.0
SMOGEN,58.35,11.22,2150,1244.0
ATLANTIC_CITY,39.35,-74.42,2020,81.0
ATLANTIC_CITY,39.35,-74.42,2030,150.0
ATLANTIC_CITY,39.35,-74.42,2040,230.0
ATLANTIC_CITY,39.35,-74.42,2050,319.0
ATLANTIC_CITY,39.35,-74.42,2060,410.0
ATLANTIC_CITY,39.35,-74.42,2070,516.0
ATLANTIC_CITY,39.35,-74.42,2080,629.0
ATLANTIC_CITY,39.35,-74.42,2090,757.0
ATLANTIC_CITY,39.35,-74.42,2100,890.0
ATLANTIC_CITY,39.35,-74.42,2110,982.0
ATLANTIC_CITY,39.35,-74.42,2120,1110.0
ATLANTIC_CITY,39.35,-74.42,2130,1234.0
ATLANTIC_CITY,39.35,-74.42,2140,1352.0
ATLANTIC_CITY,39.35,-74.42,2150,1466.0
PORTLAND ,43.66,-70.25,2020,79.0
PORTLAND ,43.66,-70.25,2030,145.0
PORTLAND ,43.66,-70.25,2040,225.0
PORTLAND ,43.66,-70.25,2050,316.0
PORTLAND ,43.66,-70.25,2060,408.0
PORTLAND ,43.66,-70.25,2070,516.0
PORTLAND ,43.66,-70.25,2080,636.0
PORTLAND ,43.66,-70.25,2090,768.0
PORTLAND ,43.66,-70.25,2100,900.0
PORTLAND ,43.66,-70.25,2110,986.0
PORTLAND ,43.66,-70.25,2120,1111.0
PORTLAND ,43.66,-70.25,2130,1232.0
PORTLAND ,43.66,-70.25,2140,1350.0
PORTLAND ,43.66,-70.25,2150,1462.0
KEY_WEST,24.55,-81.81,2020,64.0
KEY_WEST,24.55,-81.81,2030,121.0
KEY_WEST,24.55,-81.81,2040,190.0
KEY_WEST,24.55,-81.81,2050,274.0
KEY_WEST,24.55,-81.81,2060,354.0
KEY_WEST,24.55,-81.81,2070,454.0
KEY_WEST,24.55,-81.81,2080,566.0
KEY_WEST,24.55,-81.81,2090,692.0
KEY_WEST,24.55,-81.81,2100,831.0
KEY_WEST,24.55,-81.81,2110,926.0
KEY_WEST,24.55,-81.81,2120,1055.0
KEY_WEST,24.55,-81.81,2130,1179.0
KEY_WEST,24.55,-81.81,2140,1296.0
KEY_WEST,24.55,-81.81,2150,1407.0
PORT_HEDLAND,-20.32,118.57,2020,47.0
PORT_HEDLAND,-20.32,118.57,2030,96.0
PORT_HEDLAND,-20.32,118.57,2040,156.0
PORT_HEDLAND,-20.32,118.57,2050,230.0
PORT_HEDLAND,-20.32,118.57,2060,306.0
PORT_HEDLAND,-20.32,118.57,2070,400.0
PORT_HEDLAND,-20.32,118.57,2080,508.0
PORT_HEDLAND,-20.32,118.57,2090,628.0
PORT_HEDLAND,-20.32,118.57,2100,786.0
PORT_HEDLAND,-20.32,118.57,2110,885.0
PORT_HEDLAND,-20.32,118.57,2120,1013.0
PORT_HEDLAND,-20.32,118.57,2130,1136.0
PORT_HEDLAND,-20.32,118.57,2140,1252.0
PORT_HEDLAND,-20.32,118.57,2150,1362.0
DUNBAR,56.01,-2.52,2020,70.0
DUNBAR,56.01,-2.52,2030,122.0
DUNBAR,56.01,-2.52,2040,182.0
DUNBAR,56.01,-2.52,2050,257.0
DUNBAR,56.01,-2.52,2060,330.0
DUNBAR,56.01,-2.52,2070,416.0
DUNBAR,56.01,-2.52,2080,514.0
DUNBAR,56.01,-2.52,2090,623.0
DUNBAR,56.01,-2.52,2100,752.0
DUNBAR,56.01,-2.52,2110,805.0
DUNBAR,56.01,-2.52,2120,908.0
DUNBAR,56.01,-2.52,2130,1009.0
DUNBAR,56.01,-2.52,2140,1107.0
DUNBAR,56.01,-2.52,2150,1201.0
NEUVILLE,46.7,-71.57,2020,26.0
NEUVILLE,46.7,-71.57,2030,44.0
NEUVILLE,46.7,-71.57,2040,62.0
NEUVILLE,46.7,-71.57,2050,79.0
NEUVILLE,46.7,-71.57,2060,97.0
NEUVILLE,46.7,-71.57,2070,114.0
NEUVILLE,46.7,-71.57,2080,132.0
NEUVILLE,46.7,-71.57,2090,150.0
NEUVILLE,46.7,-71.57,2100,167.0
NEUVILLE,46.7,-71.57,2110,185.0
NEUVILLE,46.7,-71.57,2120,202.0
NEUVILLE,46.7,-71.57,2130,220.0
NEUVILLE,46.7,-71.57,2140,238.0
NEUVILLE,46.7,-71.57,2150,255.0
POINT_ATKINSON,49.33,-123.25,2020,33.0
POINT_ATKINSON,49.33,-123.25,2030,58.0
POINT_ATKINSON,49.33,-123.25,2040,94.0
POINT_ATKINSON,49.33,-123.25,2050,145.0
POINT_ATKINSON,49.33,-123.25,2060,204.0
POINT_ATKINSON,49.33,-123.25,2070,274.0
POINT_ATKINSON,49.33,-123.25,2080,364.0
POINT_ATKINSON,49.33,-123.25,2090,468.0
POINT_ATKINSON,49.33,-123.25,2100,576.0
POINT_ATKINSON,49.33,-123.25,2110,634.0
POINT_ATKINSON,49.33,-123.25,2120,732.0
POINT_ATKINSON,49.33,-123.25,2130,826.0
POINT_ATKINSON,49.33,-123.25,2140,918.0
POINT_ATKINSON,49.33,-123.25,2150,1008.0
PIETARSAARI ,63.71,22.69,2020,70.0
PIETARSAARI ,63.71,22.69,2030,126.0
PIETARSAARI ,63.71,22.69,2040,193.0
PIETARSAARI ,63.71,22.69,2050,261.0
PIETARSAARI ,63.71,22.69,2060,336.0
PIETARSAARI ,63.71,22.69,2070,426.0
PIETARSAARI ,63.71,22.69,2080,525.0
PIETARSAARI ,63.71,22.69,2090,638.0
PIETARSAARI ,63.71,22.69,2100,761.0
PIETARSAARI ,63.71,22.69,2110,806.0
PIETARSAARI ,63.71,22.69,2120,910.0
PIETARSAARI ,63.71,22.69,2130,1012.0
PIETARSAARI ,63.71,22.69,2140,1112.0
PIETARSAARI ,63.71,22.69,2150,1210.0
SAINT_JOHN,45.27,-66.07,2020,78.0
SAINT_JOHN,45.27,-66.07,2030,145.0
SAINT_JOHN,45.27,-66.07,2040,224.0
SAINT_JOHN,45.27,-66.07,2050,314.0
SAINT_JOHN,45.27,-66.07,2060,405.0
SAINT_JOHN,45.27,-66.07,2070,511.0
SAINT_JOHN,45.27,-66.07,2080,629.0
SAINT_JOHN,45.27,-66.07,2090,760.0
SAINT_JOHN,45.27,-66.07,2100,891.0
SAINT_JOHN,45.27,-66.07,2110,973.0
SAINT_JOHN,45.27,-66.07,2120,1095.0
SAINT_JOHN,45.27,-66.07,2130,1215.0
SAINT_JOHN,45.27,-66.07,2140,1330.0
SAINT_JOHN,45.27,-66.07,2150,1441.0
SYDNEY,-33.85,151.23,2020,62.0
SYDNEY,-33.85,151.23,2030,118.0
SYDNEY,-33.85,151.23,2040,180.0
SYDNEY,-33.85,151.23,2050,262.0
SYDNEY,-33.85,151.23,2060,345.0
SYDNEY,-33.85,151.23,2070,450.0
SYDNEY,-33.85,151.23,2080,567.0
SYDNEY,-33.85,151.23,2090,700.0
SYDNEY,-33.85,151.23,2100,840.0
SYDNEY,-33.85,151.23,2110,950.0
SYDNEY,-33.85,151.23,2120,1083.0
SYDNEY,-33.85,151.23,2130,1212.0
SYDNEY,-33.85,151.23,2140,1333.0
SYDNEY,-33.85,151.23,2150,1448.0
DESCHAILLONS,46.57,-72.1,2020,27.0
DESCHAILLONS,46.57,-72.1,2030,45.0
DESCHAILLONS,46.57,-72.1,2040,63.0
DESCHAILLONS,46.57,-72.1,2050,81.0
DESCHAILLONS,46.57,-72.1,2060,100.0
DESCHAILLONS,46.57,-72.1,2070,118.0
DESCHAILLONS,46.57,-72.1,2080,136.0
DESCHAILLONS,46.57,-72.1,2090,154.0
DESCHAILLONS,46.57,-72.1,2100,172.0
DESCHAILLONS,46.57,-72.1,2110,190.0
DESCHAILLONS,46.57,-72.1,2120,208.0
DESCHAILLONS,46.57,-72.1,2130,226.0
DESCHAILLONS,46.57,-72.1,2140,244.0
DESCHAILLONS,46.57,-72.1,2150,262.0
NEWLYN,50.1,-5.54,2020,61.0
NEWLYN,50.1,-5.54,2030,108.0
NEWLYN,50.1,-5.54,2040,167.0
NEWLYN,50.1,-5.54,2050,238.0
NEWLYN,50.1,-5.54,2060,312.0
NEWLYN,50.1,-5.54,2070,400.0
NEWLYN,50.1,-5.54,2080,500.0
NEWLYN,50.1,-5.54,2090,615.0
NEWLYN,50.1,-5.54,2100,742.0
NEWLYN,50.1,-5.54,2110,803.0
NEWLYN,50.1,-5.54,2120,910.0
NEWLYN,50.1,-5.54,2130,1014.0
NEWLYN,50.1,-5.54,2140,1114.0
NEWLYN,50.1,-5.54,2150,1210.0
FURUOGRUND,64.92,21.23,2020,70.0
FURUOGRUND,64.92,21.23,2030,124.0
FURUOGRUND,64.92,21.23,2040,190.0
FURUOGRUND,64.92,21.23,2050,256.0
FURUOGRUND,64.92,21.23,2060,330.0
FURUOGRUND,64.92,21.23,2070,418.0
FURUOGRUND,64.92,21.23,2080,513.0
FURUOGRUND,64.92,21.23,2090,622.0
FURUOGRUND,64.92,21.23,2100,742.0
FURUOGRUND,64.92,21.23,2110,781.0
FURUOGRUND,64.92,21.23,2120,882.0
FURUOGRUND,64.92,21.23,2130,980.0
FURUOGRUND,64.92,21.23,2140,1077.0
FURUOGRUND,64.92,21.23,2150,1172.0
KARACHI,24.81,66.97,2020,42.0
KARACHI,24.81,66.97,2030,88.0
KARACHI,24.81,66.97,2040,144.0
KARACHI,24.81,66.97,2050,204.0
KARACHI,24.81,66.97,2060,266.0
KARACHI,24.81,66.97,2070,347.0
KARACHI,24.81,66.97,2080,438.0
KARACHI,24.81,66.97,2090,555.0
KARACHI,24.81,66.97,2100,690.0
KARACHI,24.81,66.97,2110,768.0
KARACHI,24.81,66.97,2120,878.0
KARACHI,24.81,66.97,2130,988.0
KARACHI,24.81,66.97,2140,1098.0
KARACHI,24.81,66.97,2150,1200.0
CHENNAI,13.1,80.3,2020,45.0
CHENNAI,13.1,80.3,2030,94.0
CHENNAI,13.1,80.3,2040,153.0
CHENNAI,13.1,80.3,2050,226.0
CHENNAI,13.1,80.3,2060,300.0
CHENNAI,13.1,80.3,2070,394.0
CHENNAI,13.1,80.3,2080,501.0
CHENNAI,13.1,80.3,2090,630.0
CHENNAI,13.1,80.3,2100,780.0
CHENNAI,13.1,80.3,2110,874.0
CHENNAI,13.1,80.3,2120,1000.0
CHENNAI,13.1,80.3,2130,1122.0
CHENNAI,13.1,80.3,2140,1238.0
CHENNAI,13.1,80.3,2150,1350.0
ALICANTE,38.34,-0.48,2020,64.0
ALICANTE,38.34,-0.48,2030,116.0
ALICANTE,38.34,-0.48,2040,176.0
ALICANTE,38.34,-0.48,2050,248.0
ALICANTE,38.34,-0.48,2060,324.0
ALICANTE,38.34,-0.48,2070,414.0
ALICANTE,38.34,-0.48,2080,514.0
ALICANTE,38.34,-0.48,2090,635.0
ALICANTE,38.34,-0.48,2100,768.0
ALICANTE,38.34,-0.48,2110,848.0
ALICANTE,38.34,-0.48,2120,966.0
ALICANTE,38.34,-0.48,2130,1080.0
ALICANTE,38.34,-0.48,2140,1188.0
ALICANTE,38.34,-0.48,2150,1292.0
CADIZ_II,36.53,-6.31,2020,64.0
CADIZ_II,36.53,-6.31,2030,116.0
CADIZ_II,36.53,-6.31,2040,178.0
CADIZ_II,36.53,-6.31,2050,255.0
CADIZ_II,36.53,-6.31,2060,334.0
CADIZ_II,36.53,-6.31,2070,428.0
CADIZ_II,36.53,-6.31,2080,532.0
CADIZ_II,36.53,-6.31,2090,654.0
CADIZ_II,36.53,-6.31,2100,790.0
CADIZ_II,36.53,-6.31,2110,872.0
CADIZ_II,36.53,-6.31,2120,992.0
CADIZ_II,36.53,-6.31,2130,1108.0
CADIZ_II,36.53,-6.31,2140,1218.0
CADIZ_II,36.53,-6.31,2150,1324.0
RANGOON,16.77,96.17,2020,44.0
RANGOON,16.77,96.17,2030,90.0
RANGOON,16.77,96.17,2040,146.0
RANGOON,16.77,96.17,2050,218.0
RANGOON,16.77,96.17,2060,289.0
RANGOON,16.77,96.17,2070,381.0
RANGOON,16.77,96.17,2080,487.0
RANGOON,16.77,96.17,2090,608.0
RANGOON,16.77,96.17,2100,757.0
RANGOON,16.77,96.17,2110,852.0
RANGOON,16.77,96.17,2120,976.0
RANGOON,16.77,96.17,2130,1096.0
RANGOON,16.77,96.17,2140,1211.0
RANGOON,16.77,96.17,2150,1320.0
BLUFF,-46.6,168.35,2020,60.0
BLUFF,-46.6,168.35,2030,110.0
BLUFF,-46.6,168.35,2040,171.0
BLUFF,-46.6,168.35,2050,250.0
BLUFF,-46.6,168.35,2060,332.0
BLUFF,-46.6,168.35,2070,434.0
BLUFF,-46.6,168.35,2080,547.0
BLUFF,-46.6,168.35,2090,677.0
BLUFF,-46.6,168.35,2100,813.0
BLUFF,-46.6,168.35,2110,929.0
BLUFF,-46.6,168.35,2120,1062.0
BLUFF,-46.6,168.35,2130,1188.0
BLUFF,-46.6,168.35,2140,1308.0
BLUFF,-46.6,168.35,2150,1422.0
FELIXSTOWE,51.96,1.35,2020,69.0
FELIXSTOWE,51.96,1.35,2030,120.0
FELIXSTOWE,51.96,1.35,2040,183.0
FELIXSTOWE,51.96,1.35,2050,261.0
FELIXSTOWE,51.96,1.35,2060,338.0
FELIXSTOWE,51.96,1.35,2070,428.0
FELIXSTOWE,51.96,1.35,2080,532.0
FELIXSTOWE,51.96,1.35,2090,650.0
FELIXSTOWE,51.96,1.35,2100,786.0
FELIXSTOWE,51.96,1.35,2110,850.0
FELIXSTOWE,51.96,1.35,2120,962.0
FELIXSTOWE,51.96,1.35,2130,1071.0
FELIXSTOWE,51.96,1.35,2140,1176.0
FELIXSTOWE,51.96,1.35,2150,1278.0
TUAPSE,44.1,39.07,2020,48.0
TUAPSE,44.1,39.07,2030,93.0
TUAPSE,44.1,39.07,2040,149.0
TUAPSE,44.1,39.07,2050,214.0
TUAPSE,44.1,39.07,2060,282.0
TUAPSE,44.1,39.07,2070,356.0
TUAPSE,44.1,39.07,2080,442.0
TUAPSE,44.1,39.07,2090,551.0
TUAPSE,44.1,39.07,2100,666.0
TUAPSE,44.1,39.07,2110,737.0
TUAPSE,44.1,39.07,2120,844.0
TUAPSE,44.1,39.07,2130,949.0
TUAPSE,44.1,39.07,2140,1050.0
TUAPSE,44.1,39.07,2150,1147.0
PORT_PIRIE,-33.18,138.01,2020,46.0
PORT_PIRIE,-33.18,138.01,2030,92.0
PORT_PIRIE,-33.18,138.01,2040,146.0
PORT_PIRIE,-33.18,138.01,2050,216.0
PORT_PIRIE,-33.18,138.01,2060,287.0
PORT_PIRIE,-33.18,138.01,2070,373.0
PORT_PIRIE,-33.18,138.01,2080,470.0
PORT_PIRIE,-33.18,138.01,2090,580.0
PORT_PIRIE,-33.18,138.01,2100,702.0
PORT_PIRIE,-33.18,138.01,2110,796.0
PORT_PIRIE,-33.18,138.01,2120,915.0
PORT_PIRIE,-33.18,138.01,2130,1028.0
PORT_PIRIE,-33.18,138.01,2140,1134.0
PORT_PIRIE,-33.18,138.01,2150,1235.0
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2020,61.0
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2030,112.0
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2040,176.0
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2050,256.0
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2060,340.0
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2070,444.0
AUCKLAND-WAITEMATA_HARBOUR,-36.84,174.77,2080,558.0
